=== PYTEST TIMING SUMMARY ===
============================== slowest durations ===============================
0.74s call     test/test_plugins/test_yellowbrick/test_yellowbrick.py::TestYellowbrickPlots::test_clustering_plots
0.73s call     test/test_plugins/test_fairlearn/test_fairness_integration.py::test_fairness_data_config_scores_persist_and_reload
0.71s call     test/test_data/test_sample.py::TestKFoldSampler::test_caps_produce_expected_sizes_for_1200_samples
0.69s call     test/test_plugins/test_lifelines/test_survival_modes_integration.py::TestMode1NativeSurvivalData::test_native_survival_with_lifelines_diabetes
0.69s call     test/test_package/test_repository_wide_enforcement.py::test_runtime_declaration_registration_is_idempotent
0.67s call     test/test_integration/test_base_integration.py::test_adult_all_attack_types_base[<lambda>-membership_inference_]
0.67s call     test/test_integration/test_base_integration.py::test_base_data_model_attack_end_to_end[data_cfg1-model_cfg1-attack_cfg1-False-evasion_]
0.66s call     test/test_declarations.py::TestRegisterConfigs::test_register_configs_runs_without_error
0.64s call     test/test_layers/test_progress_bar_layer.py::test_progress_bar_main_integration_reads_dvc_and_optuna_db
0.64s call     test/test_frameworks/test_pytorch/test_pytorch_attack.py::TestFairlearnAttackScorer::test_evasion_attack_with_fairlearn_scorer_end_to_end
0.61s call     test/test_integration/test_base_integration.py::test_base_data_model_end_to_end_without_attack[data_cfg1-model_cfg1-accuracy]
0.60s call     test/test_plugins/test_fairlearn/test_model_fairness.py::TestFairlearnModelConfig::test_sensitive_fairness_scores_naming_convention
0.56s call     test/test_integration/test_defense_pipeline_integration.py::test_get_art_model_does_not_duplicate_apply_fit_preprocessor_defense
0.56s call     test/test_layers/test_progress_bar_layer.py::test_collect_storage_finished_counts_reads_trials_and_earliest
0.56s call     test/test_frameworks/test_pytorch/test_pytorch_attack.py::TestAttackConfig::test_real_database_reconstruction_attack_executes
0.55s call     test/test_integration/test_base_integration.py::test_cli_data_model_composition_adult_logistic
0.54s call     test/test_attack/test_attack.py::TestAttackConfig::test_real_database_reconstruction_attack_executes
0.51s call     test/test_declarations.py::TestRegisterConfigs::test_register_configs_with_external_dirs
0.49s call     test/test_package/test_repository_wide_enforcement.py::test_repository_enforcement_plugins_scope_passes
0.49s call     test/test_integration/test_base_integration.py::test_data_analysis_scorer_classification_with_reference_column
0.49s call     test/test_integration/test_defense_pipeline_integration.py::test_model_config_accepts_legacy_single_defense_yaml[examples/sklearn/config/defense/gaussian-noise.yaml-expected_preprocessors1-expected_postprocessors1-art.defences.postprocessor.GaussianNoise]
0.48s call     test/test_plugins/test_yellowbrick/test_yellowbrick.py::TestYellowbrickPlots::test_one_regression_plot
0.46s call     test/test_integration/test_defense_pipeline_integration.py::test_defense_pipeline_applies_expected_art_wrapper_defenses[defenses1-expected_preprocessors1-expected_postprocessors1]
0.45s call     test/test_data/test_sample.py::TestKFoldSampler::test_different_folds_have_different_val_sets
0.45s call     test/test_attack/test_attack.py::TestExtractBranches::test_initialize_attack_builds_neural_art_classifier_for_extraction
0.44s call     test/test_integration/test_defense_pipeline_integration.py::test_model_config_with_defense_hash_stable_after_apply
0.43s call     test/test_plugins/test_yellowbrick/test_yellowbrick.py::TestYellowbrickPlots::test_single_plot_applies_rc_config
0.42s call     test/test_data/test_data.py::TestFairlearnDataPipelineConfig::test_pipeline_fit_time
0.41s call     test/test_data/test_sample.py::TestKFoldSampler::test_fold_none_defaults_to_zero
0.40s call     test/test_integration/test_base_integration.py::test_base_data_model_end_to_end_without_attack[data_cfg0-model_cfg0-accuracy]
0.40s call     test/test_model/test_model_core.py::TestModelConfig::test_call_training_and_prediction
0.40s setup    test/test_integration/test_base_integration.py::test_adult_all_attack_types_base[<lambda>-evasion_]
0.40s setup    test/test_integration/test_base_integration.py::test_adult_all_attack_types_base[<lambda>-database_reconstruction_]
0.39s call     test/test_integration/test_base_integration.py::test_attack_scorer_with_data_and_model_context
0.39s call     test/test_layers/test_optimize.py::test_job_restarts_do_not_break_syncrhonization
0.38s call     test/test_data/test_sample.py::TestKFoldSampler::test_no_stratify
0.37s call     test/test_data/test_data.py::TestDataPipelineConfig::test_pipeline_transform_time
0.37s call     test/test_data/test_data.py::TestFairlearnDataPipelineConfig::test_pipeline_transform_time
0.36s call     test/test_integration/test_defense_pipeline_integration.py::test_defense_pipeline_config_hash_stable_after_apply
0.35s call     test/test_integration/test_base_integration.py::test_cli_data_model_composition_diabetes_rf
0.35s call     test/test_layers/test_optimize.py::test_seed_experiment_uuid_for_current_trial_tags_trial
0.35s call     test/test_integration/test_base_integration.py::test_cli_attack_composition_fgm
0.35s call     test/test_layers/test_optimize.py::test_parallel_jobs_do_not_break_synchronization
0.34s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_experiment_scores_persist_to_json
0.34s call     test/test_experiment/test_experiment.py::TestExperimentValidationScoring::test_report_mode_emits_validation_scores
0.33s call     test/test_package/test_repository_wide_enforcement.py::test_repository_enforcement_frameworks_scope_passes
0.33s call     test/test_plugins/test_yellowbrick/test_yellowbrick.py::TestYellowbrickPlots::test_one_clustering_plot
0.33s call     test/test_integration/test_defense_pipeline_integration.py::test_defense_pipeline_scores_persist_and_reload
0.33s call     test/test_integration/test_base_integration.py::test_data_config_hash_stable_after_execution
0.32s call     test/test_integration/test_base_integration.py::test_cli_full_experiment_composition_database_reconstruction_end_to_end
0.32s call     test/test_integration/test_base_integration.py::test_attack_config_hash_stable_after_execution
0.32s call     test/test_data/test_data.py::TestDataConfig::test_private_max_samples_caps_loaded_dataset
0.31s call     test/test_integration/test_base_integration.py::test_cli_full_experiment_composition
0.31s call     test/test_integration/test_base_integration.py::test_model_config_scores_persist_and_reload
0.30s call     test/test_integration/test_defense_pipeline_integration.py::test_defense_pipeline_applies_expected_art_wrapper_defenses[defenses2-expected_preprocessors2-expected_postprocessors2]
0.30s call     test/test_integration/test_base_integration.py::test_experiment_config_scores_persist_and_reload
0.30s call     test/test_layers/test_optimize.py::test_optimize_main_runs_hydra_configured_pytorch_experiment
0.29s call     test/test_model/test_model_core.py::TestModelConfig::test_call_saves_test_predictions_when_file_requested
0.29s call     test/test_integration/test_defense_pipeline_integration.py::test_defense_pipeline_applies_expected_art_wrapper_defenses[defenses0-expected_preprocessors0-expected_postprocessors0]
0.28s call     test/test_integration/test_base_integration.py::test_model_config_object_pickle_roundtrip
0.28s call     test/test_data/test_sample.py::TestSplitSampler::test_integration_with_dataconfig
0.27s call     test/test_integration/test_base_integration.py::test_cli_defense_composition_feature_squeezing
0.27s call     test/test_model/test_model_core.py::TestModelConfig::test_call_skips_scoring_when_scorer_none
0.27s call     test/test_model/test_model_core.py::TestModelConfig::test_call_saves_train_and_test_predictions_when_requested
0.27s call     test/test_plugins/test_fairlearn/test_fairlearn_data_config.py::TestLoadData::test_load_data_missing_X_raises_assertion
0.27s call     test/test_data/test_data.py::TestDataConfigAdditional::test_multiple_plugins_run_in_order
0.26s call     test/test_frameworks/test_pytorch/test_pytorch_experiment.py::test_pytorch_experiment_hash_stable_after_execution
0.26s call     test/test_experiment/test_experiment.py::TestRunSinglePipelineBranchesExtra::test_val_score_mode_resamples_loaded_data_for_validation_split
0.26s call     test/test_data/test_sample.py::TestShuffleSampler::test_integration_with_dataconfig
0.26s call     test/test_data/test_sample.py::TestSplitSampler::test_sample_dict_spec
0.25s call     test/test_integration/test_base_integration.py::test_defense_config_apply_to_trained_model
0.25s call     test/test_integration/test_base_integration.py::test_cli_experiment_tuning_mode_emits_test_scores
0.25s call     test/test_plugins/test_anjana/test_pytorch_anjana_integration.py::test_torch_model_scores_include_benign_metrics_for_chain_readiness
0.25s call     test/test_data/test_sample.py::TestSplitSampler::test_regression_val_score
0.25s call     test/test_integration/test_base_integration.py::test_model_config_hash_stable_after_training
0.25s call     test/test_plugins/test_yellowbrick/test_yellowbrick.py::TestYellowbrickPlots::test_one_classification_plot
0.25s call     test/test_data/test_sample.py::TestSplitSampler::test_score_dict_contains_val_fields
0.25s call     test/test_integration/test_base_integration.py::test_data_config_scores_persist_and_reload
0.24s call     test/test_data/test_sample.py::TestShuffleSampler::test_no_stratify
0.24s call     test/test_frameworks/test_pytorch/test_pytorch_serialization.py::test_pytorch_model_checkpointing_scores_and_caches_models
0.24s call     test/test_data/test_sample.py::TestKFoldSampler::test_integration_with_dataconfig
0.24s call     test/test_integration/test_base_integration.py::test_data_analysis_scorer_regression_with_reference_column
0.24s call     test/test_plugins/test_fairlearn/test_fairlearn_data_config.py::TestLoadData::test_load_data_missing_y_raises_assertion
0.23s call     test/test_data/test_data.py::TestDataConfigAdditional::test_plugin_can_augment_scores
0.23s call     test/test_data/test_sample.py::TestSplitSampler::test_regression_no_stratify
0.23s call     test/test_data/test_sample.py::TestKFoldSampler::test_integer_test_size_guardrail_raises
0.23s call     test/test_model/test_model_core.py::TestModelConfig::test_call_saves_test_probabilities_when_file_requested
0.23s call     test/test_data/test_sample.py::TestShuffleSampler::test_raises_without_val_size
0.23s call     test/test_experiment/test_experiment.py::TestPoisoningExperimentIntegration::test_poisoning_experiment_emits_benign_and_poisoned_accuracy
0.22s call     test/test_integration/test_base_integration.py::test_experiment_config_hash_stable_after_execution
0.22s call     test/test_experiment/test_experiment.py::TestDataConfigResolutionMixin::test_sklearn_pipeline_yaml_compose_instantiates_pipeline_configs
0.22s call     test/test_frameworks/test_pytorch/test_pytorch_serialization.py::test_pytorch_model_checkpointing_preserves_post_fit_defense_stage
0.22s call     test/test_experiment/test_experiment.py::TestExperimentValidationScoring::test_tuning_mode_emits_test_scores
0.22s call     test/test_data/test_sample.py::TestSplitSampler::test_two_way_split_without_val_size
0.22s call     test/test_plugins/test_anjana/test_anjana_integration.py::test_anjana_attack_chain_type_and_scores
0.21s call     test/test_data/test_data_pipeline_compose.py::test_sklearn_pipeline_yaml_configs_compose_and_instantiate
0.21s call     test/test_experiment/test_experiment.py::TestShuffleExperiment::test_shuffle_mean_key_present
0.21s call     test/test_model/test_model_core.py::TestModelConfig::test_call_saves_train_predictions_when_file_requested
0.21s call     test/test_attack/test_attack.py::TestAttackConfig::test_real_membership_inference_attack_executes
0.21s call     test/test_integration/test_hydra_score_config_integration.py::test_fairness_score_group_executes_end_to_end
0.21s call     test/test_experiment/test_experiment.py::TestKFoldExperiment::test_per_fold_keys_present
0.21s call     test/test_frameworks/test_pytorch/test_pytorch_attack.py::TestExtractBranches::test_initialize_attack_builds_neural_art_classifier_for_extraction
0.20s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_data_with_attack_scoring
0.20s call     test/test_experiment/test_experiment.py::TestShuffleExperiment::test_per_split_keys_present
0.20s call     test/test_model/test_model_core.py::TestModelConfig::test_call_saves_train_probabilities_when_file_requested
0.20s call     test/test_frameworks/test_pytorch/test_pytorch_serialization.py::test_pytorch_model_checkpoint_records_track_epochs
0.20s call     test/test_plugins/test_fairlearn/test_fairness_integration.py::test_fairlearn_group_metrics_all_modes
0.20s call     test/test_data/test_data.py::TestDataConfig::test_digits_data_loading_and_sampling
0.19s call     test/test_plugins/test_fairlearn/test_fairness_integration.py::test_fairness_regression_data_and_metric_frame_scores
0.19s call     test/test_experiment/test_experiment.py::TestKFoldExperiment::test_mean_equals_average_of_folds
0.18s call     test/test_experiment/test_experiment.py::TestShuffleExperiment::test_mean_equals_average_of_splits
0.18s call     test/test_model/test_model_core.py::TestModelConfig::test_hash_stable_after_call_for_model_config
0.18s call     test/test_data/test_data.py::TestDataConfigAdditional::test_digits_data_loading_and_sampling
0.18s call     test/test_plugins/test_fairlearn/test_pytorch_fairness_integration.py::test_pytorch_fairlearn_model_trains_with_torch_fallback
0.17s call     test/test_experiment/test_experiment.py::TestDataConfigResolutionMixin::test_pytorch_pipeline_yaml_compose_instantiates_pipeline_config
0.17s call     test/test_experiment/test_experiment.py::TestExperimentDetectorPhase::test_detector_phase_runs_after_attack
0.17s call     test/test_integration/test_base_integration.py::test_base_data_model_attack_end_to_end[data_cfg0-model_cfg0-attack_cfg0-False-evasion_]
0.17s call     test/test_model/test_model_core.py::TestModelConfig::test_load_or_train_model_trains_when_not_fitted_even_if_training_time_set
0.17s call     test/test_plugins/test_fairlearn/test_fairness_integration.py::test_fairness_data_and_model_scores
0.17s call     test/test_experiment/test_experiment.py::TestExperimentScorerModePermutations::test_non_data_profile_rejects_presample_mode
0.17s call     test/test_plugins/test_yellowbrick/test_yellowbrick.py::TestYellowbrickPlots::test_single_plot_prepares_experiment_only_once
0.17s call     test/test_plugins/test_fairlearn/test_fairness_integration.py::test_fairness_defense_config_apply_to_trained_model
0.16s call     test/test_integration/test_compose_attack_configs.py::test_sklearn_default_includes_attack_config
0.16s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_fairness_data_and_art_model_chain
0.16s call     test/test_experiment/test_experiment.py::TestExperimentValidationScoring::test_report_mode_without_validation_split_raises
0.16s call     test/test_data/test_data.py::TestDataConfig::test_save_data_file
0.15s call     test/test_data/test_data.py::TestDataConfig::test_save_self
0.15s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_data_with_art_model_defense_chain
0.15s call     test/test_experiment/test_experiment.py::TestPoisoningExperimentIntegration::test_single_pass_with_attack_runs_experiment_scorer_once
0.15s call     test/test_model/test_model_core.py::TestCopyRuntimeStateTo::test_copies_all_runtime_fields
0.15s call     test/test_integration/test_base_integration.py::test_experiment_config_with_attack_end_to_end
0.15s call     test/test_data/test_data.py::TestDataConfigAdditional::test_save_self
0.15s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_experiment_end_to_end
0.15s call     test/test_data/test_data.py::TestDataConfigAdditional::test_diabetes_data_loading_and_sampling
0.15s call     test/test_data/test_data.py::TestDataConfigAdditional::test_load_self
0.15s call     test/test_data/test_sample.py::TestGetStratifyCol::test_stratify_column_name
0.15s call     test/test_data/test_data.py::TestDataConfigAdditional::test_make_classification_data_loading_and_sampling
0.15s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_experiment_with_defense
