gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,lat
1411813643.00,157.3,0.051,100.2200,0.9,1.3,1.6,-0.021484,0.017578,0.0039063,-0.5625,-0.078125,9.8398,41.154660
1411813644.00,156.7,0.036,90.1400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.61328,0.023438,9.9414,41.154663
1411813646.00,155.5,0.051,109.4200,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.58984,0.15234,9.9922,41.154668
1411813647.00,155.1,0.046,129.7100,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.68359,-0.17969,10.3047,41.154670
1411813648.00,154.7,0.051,120.9400,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.61328,0.0039063,10.1523,41.154672
1411813649.00,154.5,0.067,96.1800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.54297,0.0625,10.0742,41.154673
1411813650.00,154.1,0.041,139.4400,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.60156,0.03125,9.9375,41.154675
1411813652.00,154.0,0.057,160.0300,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.69922,0.054688,9.8203,41.154677
1411813653.00,153.9,0.051,159.1700,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.62891,0.097656,9.9141,41.154677
1411813654.00,153.6,0.051,125.6400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.67188,0.21484,10.1172,41.154678
1411813656.00,153.4,0.026,147.2900,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.59766,-0.042969,10.2344,41.154680
1411813657.00,153.1,0.041,100.1400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.59766,-0.042969,10.2344,41.154682
1411813658.00,153.0,0.026,104.1100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.47266,0.10156,10.0273,41.154683
1411813659.00,152.8,0.031,165.4500,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.46875,0.011719,9.9961,41.154683
1411813660.00,152.3,0.057,142.4300,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.51563,0.019531,9.8281,41.154685
1411813662.00,151.9,0.057,157.0300,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.55078,-0.058594,9.875,41.154688
1411813663.00,151.6,0.046,140.8000,1.1,1.5,1.8,-0.019531,0.013672,0.0,-0.54297,0.15625,9.8789,41.154690
1411813664.00,151.2,0.046,147.9200,1.1,1.5,1.9,-0.017578,0.015625,0.0019531,-0.48828,0.082031,10.043,41.154692
1411813665.00,150.8,0.051,128.5400,1.1,1.5,1.9,-0.015625,0.013672,0.0019531,-0.52734,-0.16016,10.1797,41.154693
1411813666.00,150.3,0.046,124.7500,1.1,1.5,1.9,-0.019531,0.013672,0.0019531,-0.53516,-0.0078125,10.1367,41.154695
1411813667.00,149.9,0.057,122.0200,1.1,1.5,1.9,-0.017578,0.013672,0.0039063,-0.52344,-0.042969,9.9961,41.154698
1411813668.00,149.5,0.051,122.0700,1.1,1.5,1.9,-0.017578,0.015625,0.0019531,-0.50781,0.035156,9.957,41.154700
1411813669.00,149.1,0.046,123.2900,1.1,1.5,1.9,-0.019531,0.019531,0.0019531,-0.62109,-0.019531,9.7539,41.154702
1411813670.00,148.2,0.041,129.1400,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.53906,0.039063,9.9102,41.154703
1411813672.00,148.0,0.046,145.5000,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.61719,0.18359,10.0078,41.154707
1411813673.00,147.8,0.046,142.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.63672,-0.125,10.2148,41.154708
1411813674.00,147.5,0.046,114.6000,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.65625,0.0039063,10.1992,41.154710
1411813675.00,147.2,0.057,110.8800,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.60547,0.085938,10.0625,41.154710
1411813677.00,147.0,0.051,137.8600,0.9,1.3,1.6,-0.015625,0.011719,0.0,-0.51953,-0.0039063,9.9258,41.154712
1411813678.00,146.8,0.062,165.5400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.62891,0.10938,9.8164,41.154713
1411813679.00,146.9,0.108,176.9300,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.62891,0.10547,9.9609,41.154713
1411813680.00,146.5,0.962,193.9000,1.0,1.4,1.7,-0.017578,0.013672,0.0019531,-0.54688,0.058594,10.0703,41.154710
1411813682.00,146.6,4.296,198.7700,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.54297,-0.12891,10.2422,41.154662
1411813683.00,146.6,4.985,199.7500,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.54297,-0.12891,10.2422,41.154622
1411813684.00,146.4,5.787,200.3400,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.39063,-0.070313,10.0625,41.154577
1411813685.00,146.0,6.559,199.9300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.39063,-0.070313,10.0625,41.154525
1411813687.00,145.9,8.087,198.5400,1.2,1.6,2.0,-0.017578,0.013672,0.0039063,-0.41797,0.019531,9.9063,41.154400
1411813688.00,146.0,8.782,196.8800,1.2,1.6,2.0,-0.017578,0.015625,0.0039063,-0.55859,-0.089844,9.8047,41.154327
1411813689.00,146.2,9.239,196.2900,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.50391,0.16797,10.0039,41.154248
1411813690.00,146.4,9.759,195.5700,1.1,1.5,1.9,-0.017578,0.017578,0.0039063,-0.50391,0.16797,10.0039,41.154165
1411813691.00,146.7,10.150,196.0300,1.1,1.5,1.9,-0.015625,0.015625,0.0019531,-0.53906,-0.14453,10.2227,41.154078
1411813692.00,146.5,10.397,197.4200,1.4,1.9,2.4,-0.017578,0.013672,0.0039063,-0.58203,-0.089844,10.2422,41.153988
1411813693.00,146.9,10.680,197.9500,1.1,1.5,1.9,-0.019531,0.015625,0.0039063,-0.50781,-0.039063,10.0156,41.153897
1411813694.00,147.5,10.850,197.8300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.50781,-0.039063,10.0156,41.153803
1411813695.00,148.7,10.973,198.8400,1.1,1.5,1.9,-0.017578,0.015625,0.0039063,-0.57813,-0.039063,9.7969,41.153708
1411813697.00,149.6,10.243,197.4400,1.2,1.6,2.0,-0.017578,0.013672,0.0019531,-0.64063,0.18359,9.9453,41.153522
1411813698.00,151.1,9.996,194.9900,1.0,1.5,1.8,-0.017578,0.013672,0.0039063,-0.65234,0.125,10.0352,41.153430
1411813699.00,153.0,10.011,193.6800,1.0,1.5,1.8,-0.019531,0.017578,0.0019531,-0.65234,-0.054688,10.1094,41.153337
1411813701.00,155.1,10.459,191.4500,1.0,1.5,1.8,-0.015625,0.015625,0.0039063,-0.64844,0.10547,10.1563,41.153152
1411813702.00,156.6,10.628,193.5400,1.0,1.5,1.8,-0.019531,0.015625,0.0019531,-0.48047,0.0,10.0898,41.153057
1411813703.00,158.0,10.397,196.9500,1.0,1.5,1.8,-0.015625,0.013672,0.0019531,-0.49609,0.035156,9.8789,41.152963
1411813704.00,159.2,10.212,197.2900,1.0,1.5,1.8,-0.015625,0.011719,0.0039063,-0.55469,-0.0078125,9.75,41.152873
1411813705.00,160.6,10.186,195.5100,1.4,1.9,2.4,-0.019531,0.019531,0.0019531,-0.5625,0.042969,9.8906,41.152783
1411813706.00,161.2,10.068,195.6300,1.4,1.9,2.4,-0.015625,0.011719,0.0019531,-0.55859,0.18359,10.1094,41.152695
1411813707.00,162.7,9.636,195.4700,1.4,1.9,2.4,-0.019531,0.017578,0.0039063,-0.53125,-0.20703,10.2422,41.152607
1411813708.00,164.0,9.373,195.7100,1.4,1.9,2.4,-0.015625,0.015625,0.0019531,-0.57813,0.0,10.1836,41.152522
1411813709.00,165.1,9.147,196.9800,1.4,1.9,2.4,-0.019531,0.015625,0.0019531,-0.42188,0.035156,10.1523,41.152440
1411813711.00,167.3,8.843,197.1500,1.5,1.9,2.5,-0.017578,0.015625,0.0019531,-0.39844,-0.039063,10.0039,41.152283
1411813711.00,0,8.843,197.1500,0,0,0,-0.015625,0.0097656,0.0019531,-0.52734,-0.027344,9.7461,41.152283
1411813712.00,169.0,8.828,196.4000,1.5,1.9,2.5,-0.019531,0.017578,0.0,-0.54688,-0.097656,9.8164,41.152205
1411813713.00,170.8,8.710,195.6400,1.5,1.9,2.5,-0.017578,0.015625,0.0019531,-0.61719,0.14063,10.0273,41.152125
1411813714.00,172.4,8.622,195.3000,1.5,1.9,2.5,-0.017578,0.015625,0.0019531,-0.62109,0.082031,10.1016,41.152048
1411813715.00,172.4,8.478,195.5600,1.4,1.7,2.1,-0.017578,0.015625,0.0039063,-0.66016,-0.14063,10.1836,41.151977
1411813716.00,171.1,8.267,194.5600,1.1,1.6,2.0,-0.017578,0.011719,0.0039063,-0.58594,0.015625,10.0859,41.151910
1411813717.00,168.7,8.324,192.8600,1.4,1.7,2.1,-0.017578,0.015625,0.0039063,-0.56641,0.039063,10.0898,41.151847
1411813718.00,167.3,7.928,193.9000,1.4,1.7,2.1,-0.015625,0.013672,0.0039063,-0.55859,0.03125,9.8945,41.151782
1411813719.00,166.0,7.691,194.4800,1.2,1.6,2.0,-0.015625,0.013672,0.0039063,-0.70703,0.027344,9.8008,41.151720
1411813720.00,165.5,7.506,194.9400,1.3,2.2,2.5,-0.017578,0.017578,0.0019531,-0.71484,0.11719,9.9648,41.151657
1411813721.00,164.0,7.557,194.7900,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.63281,0.21875,10.0586,41.151597
1411813722.00,162.9,7.495,198.3600,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.64063,-0.078125,10.2305,41.151535
1411813723.00,161.5,7.429,197.0900,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.55078,-0.019531,10.1484,41.151475
1411813724.00,160.4,7.233,197.6300,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.51563,0.078125,10.1016,41.151415
1411813725.00,159.8,6.883,196.7200,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.52734,0.0,9.9414,41.151355
1411813726.00,0,6.292,195.3600,0,0,0,-0.015625,0.013672,0.0039063,-0.55469,0.050781,9.75,41.151298
1411813727.00,159.8,6.004,193.3000,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.49609,-0.027344,9.793,41.151243
1411813728.00,159.2,5.746,194.7200,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.5625,0.11328,9.9727,41.151193
1411813729.00,158.0,5.638,182.5500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.49219,-0.011719,10.0352,41.151147
1411813730.00,157.2,5.114,177.2700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.46484,-0.13672,10.1563,41.151100
1411813731.00,156.6,4.959,174.0800,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.56641,-0.019531,10.0898,41.151057
1411813732.00,156.4,4.923,170.4800,0.9,1.3,1.6,-0.019531,0.015625,0.0,-0.36328,-0.070313,10.0547,41.151012
1411813733.00,157.2,4.846,181.9300,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.48438,-0.015625,9.8477,41.150965
1411813734.00,157.5,4.285,179.2200,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.57031,-0.011719,9.8203,41.150923
1411813736.00,157.5,2.125,171.3500,0.9,1.3,1.6,-0.019531,0.019531,0.0,-0.57422,0.023438,9.9922,41.150863
1411813737.00,156.9,0.777,171.3300,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.59766,0.17578,10.0469,41.150853
1411813738.00,157.4,0.252,213.2600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.65234,-0.097656,10.1016,41.150847
1411813739.00,156.0,0.057,253.6700,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.66406,-0.03125,10.1328,41.150850
1411813740.00,153.2,0.283,264.9700,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.57031,0.046875,10.1328,41.150855
1411813742.00,152.3,0.015,263.4200,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.57422,-0.015625,10.043,41.150860
1411813743.00,151.8,0.072,105.0300,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.58203,0.13672,9.7891,41.150860
1411813744.00,151.4,0.103,101.5300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.69141,-0.058594,9.8516,41.150862
1411813745.00,150.3,0.041,107.8800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.62109,0.15625,10.0078,41.150863
1411813747.00,150.1,0.062,167.9200,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.625,0.16797,10.0,41.150863
1411813748.00,149.6,0.093,244.6100,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.62891,-0.14063,10.2266,41.150865
1411813749.00,149.3,0.144,103.1700,0.9,1.3,1.6,-0.015625,0.015625,0.0,-0.54688,0.074219,10.1484,41.150865
1411813750.00,148.6,0.051,119.8200,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.45703,-0.011719,10.082,41.150867
1411813752.00,148.3,0.113,248.9500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.45313,0.03125,9.875,41.150868
1411813753.00,148.0,0.026,157.3000,0.9,1.3,1.6,-0.017578,0.013672,0.0,-0.5,-0.027344,9.8008,41.150868
1411813754.00,147.6,0.087,86.1200,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.44531,-0.035156,9.9492,41.150870
1411813755.00,147.4,0.118,257.6800,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.5625,0.17188,10.1133,41.150870
1411813756.00,146.9,0.021,116.1100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.57422,-0.070313,10.1758,41.150872
1411813757.00,146.3,0.082,174.3300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.53125,-0.066406,10.25,41.150873
1411813758.00,145.9,0.617,171.7300,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.59766,0.13672,10.1445,41.150872
1411813759.00,145.3,1.178,167.1700,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.46875,0.023438,10.0195,41.150865
1411813760.00,144.5,1.353,174.0900,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58984,0.054688,9.8047,41.150855
1411813761.00,143.7,1.096,165.4800,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.5625,0.0,9.8906,41.150847
1411813762.00,141.9,0.664,173.2400,0.9,1.3,1.6,-0.017578,0.013672,0.0058594,-0.62891,0.17578,10.0078,41.150845
1411813762.00,140.3,0.664,173.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.63281,0.14453,10.0273,41.150845
1411813764.00,138.5,2.742,169.5000,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.69531,-0.11719,10.0938,41.150830
1411813765.00,137.2,4.177,171.2400,1.0,1.5,1.8,-0.017578,0.015625,0.0,-0.61328,0.085938,10.0977,41.150800
1411813767.00,137.1,5.201,174.9900,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.51563,0.046875,10.0898,41.150715
1411813768.00,137.2,5.721,176.4400,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.48438,-0.023438,9.8438,41.150665
1411813769.00,137.4,6.250,179.8500,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.53125,-0.027344,9.7852,41.150608
1411813770.00,137.6,6.662,177.5200,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.53906,-0.0039063,10.0,41.150548
1411813771.00,137.4,6.858,179.6000,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,0.22656,9.9492,41.150487
1411813772.00,137.6,6.693,182.7500,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.57813,-0.09375,10.0742,41.150425
1411813773.00,137.5,6.348,176.2000,0.9,1.3,1.6,-0.017578,0.017578,0.0058594,-0.62109,-0.039063,10.168,41.150367
1411813774.00,137.6,6.055,171.2400,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.45313,0.023438,10.168,41.150310
1411813775.00,137.5,5.808,175.6200,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.37891,-0.058594,10.0234,41.150257
1411813776.00,137.7,5.685,177.2000,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.47656,-0.027344,9.7695,41.150203
1411813777.00,137.9,5.484,174.0400,0.9,1.3,1.6,-0.023438,0.017578,0.0039063,-0.57422,-0.089844,9.9375,41.150153
1411813778.00,138.1,5.314,173.9400,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.61719,0.15234,9.9688,41.150103
1411813779.00,138.7,5.057,174.9900,1.0,1.5,1.8,-0.015625,0.013672,0.0019531,-0.60547,0.070313,10.1094,41.150055
1411813780.00,138.5,4.789,176.4600,1.0,1.5,1.8,-0.019531,0.017578,0.0039063,-0.63281,-0.125,10.2422,41.150013
1411813781.00,138.1,4.429,177.9000,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.61328,0.058594,10.1836,41.149973
1411813782.00,138.4,4.054,177.0200,0.9,1.3,1.6,-0.023438,0.015625,0.0019531,-0.46875,0.011719,10.0352,41.149935
1411813783.00,138.6,3.766,177.7800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.60938,0.0,9.8789,41.149900
1411813784.00,138.8,3.431,174.8300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.6875,0.0,9.7734,41.149868
1411813786.00,138.4,2.310,174.9600,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.6875,0.035156,9.957,41.149818
1411813786.00,138.8,2.310,174.9600,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.71094,0.23828,9.9648,41.149818
1411813788.00,139.4,1.610,176.5400,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.64453,-0.039063,10.0313,41.149782
1411813789.00,139.6,1.343,166.5800,0.9,1.3,1.6,-0.013672,0.017578,0.0,-0.58984,-0.039063,10.2461,41.149768
1411813790.00,139.7,1.600,144.0300,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.53125,0.082031,10.0195,41.149757
1411813791.00,140.6,1.816,173.1400,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.46875,-0.14063,10.0664,41.149740
1411813792.00,140.6,2.037,168.9100,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.61328,-0.035156,9.4648,41.149723
1411813793.00,141.9,1.914,177.1000,0.9,1.3,1.6,-0.025391,0.019531,0.0019531,-0.54297,-0.050781,9.8594,41.149703
1411813794.00,142.9,2.202,173.5600,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.48047,0.22656,9.9961,41.149683
1411813795.00,143.3,1.353,187.6800,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.53125,0.097656,10.043,41.149668
1411813796.00,143.9,0.839,176.7400,1.0,1.5,1.8,-0.025391,0.019531,0.0019531,-0.46484,-0.16406,10.2695,41.149657
1411813797.00,144.3,0.998,176.0600,1.0,1.5,1.8,-0.017578,0.015625,0.0039063,-0.48828,0.027344,10.0898,41.149647
1411813797.00,145.3,0.998,176.0600,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.47266,0.0,9.9336,41.149647
1411813799.00,145.9,1.507,172.7800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.44141,-0.011719,9.8789,41.149622
1411813800.00,146.9,1.734,178.9500,0.9,1.3,1.6,-0.021484,0.019531,0.0039063,-0.54297,-0.089844,9.7578,41.149605
1411813802.00,146.4,2.768,176.1400,0.9,1.3,1.6,-0.025391,0.021484,0.0039063,-0.60156,0.078125,10.0078,41.149570
1411813803.00,145.9,3.318,183.5300,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.58594,0.17969,9.9375,41.149543
1411813804.00,146.6,3.442,182.8900,0.9,1.3,1.6,-0.023438,0.021484,0.0039063,-0.64453,-0.11328,10.1836,41.149512
1411813805.00,147.6,3.128,180.6900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.68359,-0.050781,10.1758,41.149480
1411813806.00,148.7,2.881,173.6200,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.58203,0.0039063,10.0352,41.149452
1411813807.00,150.0,3.148,166.9000,0.9,1.3,1.6,-0.013672,0.011719,0.0019531,-0.53906,0.046875,9.9766,41.149422
1411813808.00,151.2,3.524,178.0800,0.9,1.3,1.6,-0.013672,0.011719,0.0019531,-0.64453,0.10156,9.8555,41.149390
1411813809.00,151.6,3.992,171.6800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.64453,-0.027344,9.8945,41.149357
1411813810.00,149.5,3.431,181.6700,1.1,1.5,1.9,-0.013672,0.011719,0.0019531,-0.63281,0.22656,9.9609,41.149328
1411813811.00,0,3.169,227.1300,0,0,0,-0.017578,0.013672,0.0019531,-0.60156,0.011719,10.1523,41.149310
1411813812.00,149.1,3.154,245.6100,1.1,1.5,1.9,-0.017578,0.019531,0.0039063,-0.61719,-0.13281,10.2031,41.149297
1411813813.00,148.0,3.472,279.2600,1.1,1.5,1.9,-0.017578,0.013672,0.0019531,-0.51172,0.039063,10.0156,41.149302
1411813814.00,147.1,3.771,274.7100,1.1,1.5,1.9,-0.021484,0.015625,0.0019531,-0.44922,0.0039063,10.1523,41.149310
1411813815.00,143.4,3.977,283.3000,1.1,1.5,1.9,-0.013672,0.0058594,0.0039063,-0.48828,0.050781,9.8516,41.149325
1411813817.00,142.1,3.205,285.1900,1.1,1.5,1.9,-0.017578,0.013672,0.0039063,-0.58203,-0.054688,9.832,41.149360
1411813818.00,140.9,2.788,286.0900,1.1,1.5,1.9,-0.021484,0.019531,0.0039063,-0.48047,-0.011719,9.9883,41.149372
1411813819.00,139.9,2.994,289.6300,1.1,1.5,1.9,-0.019531,0.019531,0.0019531,-0.56641,0.13281,9.9258,41.149383
1411813820.00,138.1,4.080,287.4700,1.1,1.5,1.9,-0.015625,0.015625,0.0039063,-0.47656,-0.10938,10.2227,41.149402
1411813822.00,134.4,5.119,286.0900,1.2,1.6,2.0,-0.019531,0.015625,0.0039063,-0.55078,-0.054688,10.1797,41.149438
1411813823.00,133.1,5.114,284.6900,1.2,1.6,2.0,-0.017578,0.015625,0.0039063,-0.49219,0.03125,10.0156,41.149455
1411813824.00,132.0,5.294,285.1500,1.4,1.5,2.1,-0.015625,0.011719,0.0019531,-0.49219,-0.039063,9.9531,41.149468
1411813825.00,131.3,5.376,286.3900,1.2,1.3,1.8,-0.019531,0.015625,0.0039063,-0.61719,0.054688,9.7617,41.149482
1411813826.00,130.2,5.155,288.3000,1.2,1.3,1.8,-0.017578,0.015625,0.0019531,-0.55859,0.0,9.8008,41.149497
1411813827.00,129.5,4.625,289.7500,1.4,1.5,2.1,-0.019531,0.013672,0.0019531,-0.60547,0.21484,10.0,41.149512
1411813828.00,127.9,4.512,288.5100,1.4,1.5,2.1,-0.017578,0.015625,0.0019531,-0.60547,0.070313,10.1367,41.149533
1411813829.00,127.3,4.316,285.4100,1.2,1.3,1.8,-0.013672,0.0078125,0.0019531,-0.64844,-0.10156,10.1523,41.149545
1411813830.00,127.0,4.146,288.0900,1.2,1.3,1.8,-0.011719,0.0,0.0039063,-0.68359,0.066406,10.0938,41.149555
1411813832.00,126.8,3.550,286.6000,1.2,1.3,1.8,-0.017578,0.023438,0.0039063,-0.57031,-0.019531,10.0859,41.149572
1411813833.00,126.1,2.984,288.4800,1.6,1.6,2.2,-0.017578,0.013672,0.0039063,-0.60156,0.042969,9.9844,41.149580
1411813834.00,125.8,1.795,291.9500,1.6,1.6,2.2,-0.019531,0.021484,0.0019531,-0.57031,-0.0625,10.0273,41.149583
1411813835.00,125.8,0.767,300.5400,1.6,1.6,2.2,-0.013672,0.011719,0.0019531,-0.4375,0.089844,9.9609,41.149583
1411813837.00,127.8,0.154,239.5900,1.6,1.6,2.2,-0.015625,0.0078125,0.0019531,-0.59375,0.20313,10.0039,41.149563
1411813838.00,129.0,0.473,281.8000,1.6,1.6,2.2,-0.017578,0.019531,0.0039063,-0.57031,-0.074219,10.1914,41.149552
1411813839.00,130.3,0.952,271.7000,1.6,1.6,2.2,-0.013672,0.013672,0.0039063,-0.60156,-0.042969,10.1992,41.149542
1411813840.00,130.5,1.950,287.2700,1.6,1.6,2.2,-0.019531,0.015625,0.0019531,-0.48828,-0.019531,10.0625,41.149542
1411813841.00,130.7,2.953,295.6400,1.6,1.6,2.2,-0.013672,0.011719,0.0019531,-0.375,-0.019531,10.0625,41.149548
1411813842.00,131.2,3.709,296.7100,1.6,1.6,2.2,-0.017578,0.015625,0.0039063,-0.48047,-0.035156,9.7852,41.149558
1411813843.00,131.3,4.898,286.2800,1.2,1.3,1.8,-0.015625,0.013672,0.0019531,-0.53125,-0.078125,9.8672,41.149568
1411813844.00,131.3,6.369,277.4500,1.2,1.3,1.8,-0.017578,0.011719,0.0039063,-0.58203,0.011719,10.1094,41.149577
1411813845.00,131.6,7.639,277.6400,1.9,1.7,2.5,-0.019531,0.017578,0.0039063,-0.58203,0.011719,10.1094,41.149582
1411813846.00,131.4,7.876,282.3700,1.6,1.6,2.2,-0.013672,0.013672,0.0039063,-0.64453,0.019531,10.1758,41.149595
1411813847.00,131.5,7.886,282.0000,1.2,1.3,1.8,-0.021484,0.015625,0.0019531,-0.51172,-0.019531,10.1367,41.149608
1411813848.00,131.5,7.789,283.3800,1.4,1.5,2.1,-0.015625,0.013672,0.0039063,-0.51953,0.070313,9.9492,41.149625
1411813849.00,130.9,7.552,284.2000,1.4,1.5,2.1,-0.015625,0.013672,0.0039063,-0.65625,0.023438,9.832,41.149645
1411813849.00,130.2,7.552,284.2000,1.2,1.3,1.8,-0.019531,0.017578,0.0019531,-0.67188,0.050781,9.9453,41.149645
1411813851.00,129.7,6.986,283.6800,1.2,1.3,1.8,-0.017578,0.013672,0.0019531,-0.71484,0.24609,10.0625,41.149680
1411813852.00,129.0,6.667,286.3600,1.2,1.3,1.8,-0.019531,0.015625,0.0039063,-0.66797,-0.039063,10.1602,41.149697
1411813852.00,129.3,6.667,286.3600,1.2,1.3,1.8,-0.015625,0.015625,0.0019531,-0.63281,0.023438,10.1523,41.149697
1411813854.00,129.7,6.708,285.6200,1.2,1.3,1.8,-0.017578,0.013672,0.0019531,-0.53906,0.10938,10.082,41.149720
1411813855.00,129.6,7.310,288.4200,1.7,1.6,2.4,-0.017578,0.013672,0.0019531,-0.45703,0.015625,10.0703,41.149737
1411813856.00,129.6,7.789,285.2300,1.7,1.6,2.4,-0.017578,0.011719,0.0039063,-0.47266,0.058594,9.7539,41.149755
1411813857.00,129.1,8.113,285.5400,1.1,1.6,1.9,-0.019531,0.015625,0.0019531,-0.53516,0.0039063,9.8164,41.149777
1411813858.00,128.1,8.427,286.4800,1.8,2.6,3.2,-0.017578,0.013672,0.0,-0.58984,0.17578,9.9531,41.149807
1411813859.00,127.0,8.658,286.6500,1.8,2.6,3.2,-0.017578,0.013672,0.0039063,-0.53125,0.089844,10.1133,41.149838
1411813860.00,126.2,8.740,286.8800,1.8,2.6,3.2,-0.015625,0.013672,0.0039063,-0.57813,-0.15234,10.207,41.149868
1411813861.00,125.5,8.802,287.3700,1.8,2.6,3.2,-0.015625,0.011719,0.0039063,-0.51172,0.0039063,10.0703,41.149900
